,place_id,reviews 2024,rev_prc,name,reviews,price_range,main_category,categories,query,latitude,longitude,category
1551,ChIJnSA1pZEJxkcRIsPNQHUDUdQ,113,0.0061941566628295,Slijterij Oosterling,570,,Ontbijtrestaurant,"[""Ontbijtrestaurant"",""Bed & Breakfast"",""Koffiebar"",""Koffiewinkel"",""Lunchrestaurant"",""Souvenirwinkel"",""Wijnhandel""]",cafes in de pijp,52.3610581,4.8992838,Dining & Cafes
1552,ChIJdbaEECoJxkcRGGY9HTFAhm8,113,0.0061941566628295,Winkelcentrum Landsmeer,219,,Winkelcentrum,"[""Winkelcentrum""]",shopping malls in negen straatjes,52.4287386,4.915003,Shopping
1553,ChIJSR-4i8cJxkcRttWzPePqdd4,113,0.0061941566628295,Delta Hotel City Center,785,,Hotel,"[""Hotel""]",hotels in de wallen,52.3757528,4.8958065,Hotel
1554,ChIJ257maNoJxkcRXE2MqD_YklM,113,0.0061941566628295,Salvatorica,546,$$$$$$$,Pastawinkel,"[""Pastawinkel"",""Italiaanse kruidenierswinkel"",""Restaurant""]",restaurants in de jordaan,52.3768518,4.8788746,Shopping
1555,ChIJpVk_ZsQJxkcR0ReZDivqD8g,113,0.0061941566628295,Di-Ann City Centre Hotel,943,,Hotel,"[""Hotel""]",hotels in negen straatjes,52.3733397,4.8864404,Hotel
1556,ChIJ-ypFEegJxkcR9EvBPqUdwxc,113,0.0061941566628295,Cafe Pieper,491,$$$$$$$,Cafe,"[""Cafe""]",bars in 9 straatjes,52.3661929,4.8823495,Dining & Cafes
1557,ChIJDWXad7gJxkcRFOk5rgeO7gw,113,0.0061941566628295,Hotel Manofa,914,,Hotel,"[""Hotel""]",hotels in de wallen,52.3755569,4.8957844,Hotel
1558,ChIJHZm6NkMJxkcRqbk2-DDVS2s,113,0.0061941566628295,TDQ Steaks,1434,$$$,Steakhouse,"[""Steakhouse"",""Barbecuerestaurant"",""Haute-cuisinerestaurant"",""Japans restaurant"",""Oesterbar"",""Restaurant"",""Visrestaurant""]",restaurants in nieuwmarkt,52.3771646,4.8944154,Dining & Cafes
1559,ChIJBbsPzOQJxkcRUniKwu5_adc,113,0.0061941566628295,Cafe Gruter,701,$$$$$$$,Eetcafe,"[""Eetcafe""]",restaurants in museumkwartier,52.3570244,4.8749493,Dining & Cafes
1560,ChIJfZihVUXixUcREmkhzlLKPmE,113,0.0061941566628295,Restaurant Konak,804,$$$$$$$,Turks restaurant,"[""Turks restaurant""]",restaurants in sloterdijk,52.379736,4.8307128,Dining & Cafes
1561,ChIJeyWVgc8JxkcRW8wgxpIWtPc,113,0.0061941566628295,cafe twee prinsen,456,$$$$$$$,Wijnbar,"[""Wijnbar"",""Bar""]",bars in haarlemmerbuurt,52.3778864,4.8864757,Dining & Cafes
1563,ChIJB1sBewUKxkcRoQBaMptaHrA,112,0.0061393411171408,Limon,514,$$,Restaurant,"[""Restaurant""]",restaurants in zuidas,52.3360831,4.8731622,Dining & Cafes
1565,ChIJ6RBBEL8JxkcRX-98PNuFzeY,112,0.0061393411171408,Coffeeshop Bagheera,828,,Cannabiswinkel,"[""Cannabiswinkel""]",coffeeshops in de wallen,52.3700405,4.8974296,Cannabisshop
1566,ChIJNeQBWm4JxkcR-VGEHgmVmOQ,112,0.0061393411171408,Brouwerij Poesiat & Kater,1494,$$,Brouwerijcafe,"[""Brouwerijcafe"",""Brouwerij""]",bars in oosterparkbuurt,52.3576697,4.9357201,Dining & Cafes
1567,ChIJR3gadpUJxkcRKs_8M0jDY10,112,0.0061393411171408,Restaurant Klein BREDA,632,$$$,Restaurant,"[""Restaurant""]",restaurants in rembrandtplein,52.3655917,4.8973833,Dining & Cafes
1568,ChIJPUVOsrkJxkcROjp43ro1K_A,112,0.0061393411171408,Thai Street Bar,890,$$$$$$$,Thais restaurant,"[""Thais restaurant"",""Bar"",""Cafe""]",bars in wallengebied,52.3752536,4.8995858,Dining & Cafes
1569,ChIJWVg9ybgJxkcR9F68UBJNOlo,111,0.006084525571452,Heart of Amsterdam,988,,Herberg,"[""Herberg""]",hotels in de wallen,52.3723106,4.8974876,Hotel
1571,ChIJe8XpGWcJxkcRYSi5a0hKINs,111,0.006084525571452,Pazzi De Pijp,167,$$$$$$$,Pizzeria,"[""Pizzeria"",""Italiaans restaurant""]",bars in de pijp,52.3547628,4.8886049,Dining & Cafes
1572,ChIJD0Y7gZQJxkcRTd9GiBeCMwQ,111,0.006084525571452,De Duif,732,,Evenementenlocatie,"[""Evenementenlocatie"",""Kerk"",""Concertzaal"",""Congrescentrum"",""Cultureel centrum"",""Monumentenbouwer"",""Toeristische attractie"",""Trouwlocatie""]",event venues in negen straatjes,52.3614202,4.8967302,Event venue
1573,ChIJEz5OgOUJxkcRJXPqYRPpcKc,111,0.006084525571452,Pazzi Oost,246,$$$$$$$,Restaurant,"[""Restaurant""]",restaurants in oosterparkbuurt,52.3552613,4.9229158,Dining & Cafes
1574,ChIJ16lL5x8LxkcRsNDtFLZ6xTs,111,0.006084525571452,Coffee & Coconuts 'Zuidas',146,$$$$$$$,Koffiebar,"[""Koffiebar"",""Koffiehuis"",""Restaurant""]",restaurants in zuidas,52.3372535,4.8730334,Dining & Cafes
1575,ChIJi7e006MJxkcRypXOPNuRIR0,111,0.006084525571452,Bloem Eten & Drinken,531,$$$$$$$,Biologisch restaurant,"[""Biologisch restaurant""]",restaurants in buikslotermeerplein,52.3688757,4.914257699999999,Dining & Cafes
1577,ChIJqRVxq48JxkcRr5pFQi-_ZhQ,111,0.006084525571452,Tapmarin,408,$$,Cafe,"[""Cafe"",""Koffiehuis""]",bars in de pijp,52.353356,4.9023251,Dining & Cafes
1578,ChIJsfwjUMcJxkcRajOm1t-X8iU,110,0.0060297100257633,Grand Cafe Krasnapolsky,498,$$$,Restaurant,"[""Restaurant"",""Monument""]",restaurants in de wallen,52.3727333,4.894447899999999,Dining & Cafes
1579,ChIJ1Ur3y8IJxkcRZO49dUyvXM4,110,0.0060297100257633,Foodware,424,$$,Delicatessenwinkel,"[""Delicatessenwinkel"",""Restaurant""]",restaurants in de jordaan,52.3688496,4.8819963,Shopping
1580,ChIJVXzXtwrixUcRwgsVd0_rJeY,110,0.0060297100257633,Bar Centraal,445,$$,Wijnbar,"[""Wijnbar""]",bars in 9 straatjes,52.3673265,4.866481299999999,Dining & Cafes
1581,ChIJfTmzSjgJxkcRcfKjLoiVkSo,110,0.0060297100257633,The Old Soul,258,$$$$$$$,Surinaams restaurant,"[""Surinaams restaurant"",""Soul Food-restaurant (Afrikaans-Amerikaans)"",""Veganistisch restaurant""]",restaurants in museumkwartier,52.3535527,4.8862681,Dining & Cafes
1582,ChIJ8aiGCIEJxkcR64bTuC2Aeqk,110,0.0060297100257633,La Dilettante Amsterdam - Natural Wine Bar,242,$$$$$$$,Wijnbar,"[""Wijnbar"",""Bar"",""Koffiehuis""]",bars in museumkwartier,52.3558808,4.8885016,Dining & Cafes
1583,ChIJPbrjuQHixUcRUwDluuuXuEY,110,0.0060297100257633,Cafe Kiebert,692,$$$$$$$,Restaurant,"[""Restaurant"",""Bar"",""Ontbijtrestaurant"",""Koffiehuis"",""Koffiebar""]",bars in zuid,52.3483706,4.8605911,Dining & Cafes
1584,ChIJi9bKuOkJxkcRQekWFMl9qaA,110,0.0060297100257633,Kaasspeciaalzaak Henri Willig,413,,Kaaswinkel,"[""Kaaswinkel""]",stores in de leidseplein,52.3656623,4.8856419,Shopping
1585,ChIJSR5m88cJxkcRcBuLKi93gQM,110,0.0060297100257633,Cafe van Beeren,735,$$$$$$$,Bar,"[""Bar"",""Koffiehuis""]",cafes in de wallen,52.3760566,4.8957695,Dining & Cafes
1586,ChIJzcu9uuUJxkcRsinjE9Hf-L4,110,0.0060297100257633,Sonder Park House,1029,,Hotel,"[""Hotel""]",hotels in museumkwartier,52.360143,4.8778483,Hotel
1587,ChIJs9V1pEThxUcR41Vai9AwxRA,110,0.0060297100257633,Burgerbar Zuid,292,$$$$$$$,Restaurant,"[""Restaurant""]",bars in zuid,52.3451927,4.8590933,Dining & Cafes
1588,ChIJ2wSXQJAJxkcRbeGRqn73W_Q,110,0.0060297100257633,Helin's Vegan Doner,261,$$$$$$,Eetcafe,"[""Eetcafe"",""Restaurant""]",restaurants in dapperbuurt,52.3563082,4.9278151,Dining & Cafes
1589,ChIJWQVpYu0JxkcRRcDFrlNwtdY,110,0.0060297100257633,coffeecompany,594,$$$$$$,Koffiebar,"[""Koffiebar""]",cafes in de pijp,52.3563113,4.8904122,Dining & Cafes
1590,ChIJM0nvO37jxUcRv2V_GfUk5rU,110,0.0060297100257633,Black Cat Theatre,238,,Kindertheater,"[""Kindertheater""]",movie theaters in sloterdijk,52.3897001,4.8494499,Event venue
1591,ChIJNQbQGP4LxkcRE6pxwGZx6xg,110,0.0060297100257633,Theater de Omval,475,,Theater,"[""Theater""]",movie theaters in oud-oost,52.3420677,4.9647408,Event venue
1592,ChIJ1z5XzsIJxkcRqom0RFLQ7j8,110,0.0060297100257633,Amsterdam Wiechmann Hotel,701,,Hotel,"[""Hotel"",""Restaurant""]",hotels in negen straatjes,52.3689628,4.8822127,Hotel
1593,ChIJfa7F_bsJxkcRkTrq3fNR68Q,109,0.0059748944800745,Restaurant Van Beeren,535,$$$$$$$,Restaurant,"[""Restaurant""]",restaurants in nieuwmarkt,52.3720732,4.9022729,Dining & Cafes
1594,ChIJkZSI5lgLxkcRJHJGpf8JYNk,109,0.0059748944800745,PANCAKES Amsterdam Zuidas,289,$$$$$$$,Pannenkoekrestaurant,"[""Pannenkoekrestaurant"",""Ontbijtrestaurant"",""Nederlands restaurant"",""Lunchrestaurant"",""Restaurant""]",restaurants in zuidas,52.3364805,4.8728395,Dining & Cafes
1595,ChIJae07jHfjxUcRVPB4C_KWyWY,109,0.0059748944800745,Westervilla,483,,Restaurant,"[""Restaurant"",""Hotel""]",restaurants in sloterdijk,52.3845737,4.861805,Dining & Cafes
1597,ChIJswf-ycAJxkcRSjgRPWVMSYs,109,0.0059748944800745,Bar Jones,566,$$$$$$$,Bar,"[""Bar""]",bars in wallengebied,52.3717096,4.8938203,Dining & Cafes
1598,ChIJ0Q1NT0UJxkcRwQjPMVe3oEo,109,0.0059748944800745,Trianon Hotel,1078,,Hotel,"[""Hotel""]",hotels in bijlmer arena,52.3563156,4.8783566,Hotel
1599,ChIJ1WPcbaMJxkcRiAXIiwny3CE,109,0.0059748944800745,Kilimanjaro Restaurant,514,$$$$$$$,Afrikaans restaurant,"[""Afrikaans restaurant"",""Bar"",""Cocktailbar"",""Oost-Afrikaans restaurant"",""Restaurant"",""West-Afrikaans restaurant""]",restaurants in buikslotermeerplein,52.3703142,4.9108375,Dining & Cafes
1600,ChIJtdZbkaYJxkcRc9Qcc-bXUGc,109,0.0059748944800745,Pension Homeland,515,,Hotel,"[""Hotel"",""Bar"",""Brouwerij""]",hotels in indische buurt,52.3730206,4.9167427,Hotel
1601,ChIJX_OLZaIJxkcR6GHUeJdL5uw,109,0.0059748944800745,Burgermeester | Artis,951,$$$$$$$,Hamburgerrestaurant,"[""Hamburgerrestaurant"",""Amerikaans restaurant"",""Eclectisch restaurant"",""Afhaalrestaurant""]",restaurants in buikslotermeerplein,52.366909,4.911899,Dining & Cafes
1603,ChIJT0u55FfixUcR73lwRTZPNeQ,109,0.0059748944800745,Rhone Events & Congrescentrum,524,,Evenementenlocatie,"[""Evenementenlocatie"",""Congrescentrum"",""Partycentrum"",""Multifunctionele ruimte"",""Trouwlocatie""]",event venues in negen straatjes,52.3903542,4.8314214,Event venue
1604,ChIJQ348HcYJxkcRqF6SSJpupnM,109,0.0059748944800745,Harry's Pasta Bar,215,$$$$$$$,Italiaans restaurant,"[""Italiaans restaurant""]",restaurants in de wallen,52.3713697,4.8975802,Dining & Cafes
1605,ChIJMQaer_IJxkcRjDvF1a_sOE4,109,0.0059748944800745,Coffeeshop Club Media,876,,Cannabiswinkel,"[""Cannabiswinkel""]",coffeeshops in de pijp,52.355816,4.891916,Cannabisshop
1606,ChIJuU3SjQzixUcRXLl4DK4QOEA,108,0.0059200789343857,Hotel Not Hotel Amsterdam,997,,Hotel,"[""Hotel"",""Bar""]",hotels in sloterdijk,52.3663075,4.8600542,Hotel
1609,ChIJWT6u-s3jxUcROMUocS7aSYM,108,0.0059200789343857,Red Elephant Thai Food,313,$$$$$$$,Thais restaurant,"[""Thais restaurant"",""Restaurant""]",bars in osdorpplein,52.3602322,4.8079106,Dining & Cafes
1610,ChIJ2QUFnREKxkcROayIJZ8UBsU,108,0.0059200789343857,Le Pain Quotidien,541,$$$$$$$,Restaurant,"[""Restaurant"",""Bakkerij"",""Ontbijtrestaurant"",""Brunchrestaurant"",""Koffiebar""]",cafes in zuidas,52.3313921,4.8790056,Dining & Cafes
1612,ChIJJ_HNPpUJxkcRdHrdSBiVZeI,108,0.0059200789343857,The Bushdocter,683,,Cannabiswinkel,"[""Cannabiswinkel""]",coffeeshops in leidseplein,52.365083,4.8955814,Cannabisshop
1613,ChIJd75Sd8gJxkcR3jy2XQJJlBo,108,0.0059200789343857,De Silveren Spiegel,678,$$$$$$,Restaurant,"[""Restaurant"",""Nederlands restaurant""]",restaurants in haarlemmerbuurt,52.3777205,4.89392,Dining & Cafes
1615,ChIJ-f01dADjxUcRjgA1eD5q6_c,108,0.0059200789343857,Beymen BBQ,318,,Barbecuerestaurant,"[""Barbecuerestaurant"",""Cafe"",""Turks restaurant""]",bars in osdorpplein,52.3611858,4.7835325,Dining & Cafes
1616,ChIJLUywzc4JxkcR81tXDIATB1c,108,0.0059200789343857,Amsterdam Catacombs Escape Room,646,,Escaperoomcentrum,"[""Escaperoomcentrum"",""Spookhuis""]",activities in haarlemmerbuurt,52.3810216,4.8902777,Activities
1617,ChIJY4BpdNAJxkcRY7KVAzGKi_U,108,0.0059200789343857,"Cafe, De Blauwe Pan",462,$$$$$$$,Restaurant,"[""Restaurant"",""Eetcafe""]",restaurants in de jordaan,52.378179,4.8813515,Dining & Cafes
1619,ChIJkwydVo0JxkcRQmuo1wd5phw,107,0.005865263388697,De Wasserette,623,$$$$$$$,Restaurant,"[""Restaurant"",""Koffiewinkel""]",restaurants in de pijp,52.3558251,4.8931406,Dining & Cafes
1620,ChIJ25B742zixUcRkukMA3FMW6s,107,0.005865263388697,white label coffee west,641,$$$$$$,Koffiebar,"[""Koffiebar"",""Koffiehuis"",""Koffiewinkel"",""Koffiegroothandel"",""Groothandelaar""]",cafes in sloterdijk,52.370431,4.851578,Dining & Cafes
1621,ChIJDfkNWF4JxkcRF-6MgKtepW8,107,0.005865263388697,Clapham Specialty Coffee,177,$$$$$$,Espressobar,"[""Espressobar""]",cafes in museumkwartier,52.3562255,4.8710219,Dining & Cafes
1622,ChIJl4v4vSsJxkcRuE6y5WVjSbg,107,0.005865263388697,restaurant calisto,159,,Restaurant,"[""Restaurant""]",restaurants in haarlemmerbuurt,52.3823619,4.8874647,Dining & Cafes
1624,ChIJnzEPE-8JxkcRBzFEMXtbFZM,107,0.005865263388697,"Max Brown Hotel Museum Square, part of Sircle Collection",976,,Hotel,"[""Hotel""]",hotels in negen straatjes,52.3600973,4.8819398,Hotel
1625,ChIJCxOrzAAJxkcRqvZVLRmxY0U,107,0.005865263388697,Salsa Shop,480,$$$$$$$,Mexicaans restaurant,"[""Mexicaans restaurant"",""Burrito-restaurant"",""Zuid-Amerikaans restaurant"",""Tacorestaurant""]",restaurants in haarlemmerbuurt,52.3805781,4.8907431,Dining & Cafes
1626,ChIJ6WK175ELxkcRjQhZ9sgtIWY,107,0.005865263388697,Hostelle,1065,,Jeugdhostel,"[""Jeugdhostel"",""Herberg""]",hotels in bijlmer arena,52.3154563,4.953507699999999,Hotel
1627,ChIJS8mwN44JxkcRiKM_7TuRNo4,107,0.005865263388697,Restaurant MOZO,625,$$,Marokkaans restaurant,"[""Marokkaans restaurant""]",restaurants in de pijp,52.3545587,4.9016584,Dining & Cafes
1628,ChIJzdWdNHUJxkcRrOlwURA6Z-o,107,0.005865263388697,Kafe Kontrast,150,$$$$$$$,Restaurant,"[""Restaurant""]",restaurants in museumkwartier,52.3527756,4.889909299999999,Dining & Cafes
1629,ChIJF08tI8oJxkcRcIzY4YmSnfU,106,0.0058104478430082,Sizz restaurant,414,$$$$$$$,Indiaas restaurant,"[""Indiaas restaurant""]",restaurants in leidseplein,52.359645,4.893177,Dining & Cafes
1630,ChIJ6XsUlPwJxkcRiYAMh4AkXwg,106,0.0058104478430082,Restaurant Sardegna,597,$$,Italiaans restaurant,"[""Italiaans restaurant""]",restaurants in museumkwartier,52.3554233,4.8714639,Dining & Cafes
1631,ChIJvY5EyegJxkcRw6k2XqbSIbI,106,0.0058104478430082,Bakery Cafe/Ristorante Pizzeria,743,$$$$$$$,Restaurant,"[""Restaurant""]",restaurants in leidseplein,52.3623151,4.8825049,Dining & Cafes
1632,ChIJg04uXk0JxkcRRV3dm8AJehI,106,0.0058104478430082,Coffee Bru de Pijp,208,$$$$$$,Koffiebar,"[""Koffiebar""]",cafes in de pijp,52.3538168,4.902360799999999,Dining & Cafes
1633,ChIJ4SKfTscJxkcRcUEZj2dlGJ4,106,0.0058104478430082,Hotel Doria Amsterdam,724,,Hotel,"[""Hotel"",""Restaurant""]",hotels in de wallen,52.3724415,4.8943599,Hotel
1634,ChIJXTLVb_cIxkcRxFMLJufehPs,106,0.0058104478430082,KAHVEALTI,547,$$$$$$$,Ontbijtrestaurant,"[""Ontbijtrestaurant"",""Restaurant"",""Turks restaurant""]",restaurants in sloterdijk,52.3784361,4.8496428,Dining & Cafes
1635,ChIJl3renygLxkcRwOCFEVrG5gw,106,0.0058104478430082,JOE & THE JUICE,140,$$$$$$$,Smoothiewinkel,"[""Smoothiewinkel"",""Koffiehuis"",""Koffiebar"",""Health Food-restaurant"",""Modern-Europees restaurant"",""Broodjeswinkel"",""Scandinavisch restaurant""]",stores in zuidas,52.3369711,4.8708876,Shopping
1636,ChIJVVWBFqQJxkcRkDtbYwdl4cU,106,0.0058104478430082,VOC-schip 'Amsterdam',340,,Maritiem museum,"[""Maritiem museum"",""Museum""]",museums in bijlmer arena,52.3723716,4.9142366,Cultural & Historic
1637,ChIJi3BwgJIJxkcRB73uBCbaoYo,106,0.0058104478430082,Benny's Chicken,337,$$$$$$,Kiprestaurant,"[""Kiprestaurant""]",restaurants in de pijp,52.3558222,4.8942636,Dining & Cafes
1638,ChIJmfdLqfQJxkcRzGL7LQ6RtSI,106,0.0058104478430082,Brouwerij Troost De Pijp,1217,$$$$$$$,Restaurant,"[""Restaurant"",""Bar"",""Brouwerij"",""Brouwerijcafe"",""Vegetarisch restaurant""]",bars in de pijp,52.3504994,4.8909816,Dining & Cafes
1639,ChIJX7ZTgcEJxkcR3Otkzsf1EZI,106,0.0058104478430082,Tweede Kamer Coffeeshop,1016,,Cannabiswinkel,"[""Cannabiswinkel""]",coffeeshops in haarlemmerbuurt,52.3688704,4.888391599999999,Cannabisshop
1640,ChIJ-1X_9M0JxkcR6m3KYBdx9Xw,106,0.0058104478430082,A Volo,336,$$$$$$,Italiaans restaurant,"[""Italiaans restaurant"",""Pizzeria""]",restaurants in haarlemmerbuurt,52.3842838,4.8845977,Dining & Cafes
1641,ChIJ15YeCaILxkcRGH6ENU-YY7Y,106,0.0058104478430082,Lord Shiva Hindu Temples,517,,Hindoeistische tempel,"[""Hindoeistische tempel"",""Religieuze organisatie"",""Toeristische attractie""]",tourist attractions in bijlmer arena,52.3062889,4.9397449,Cultural & Historic
1642,ChIJkRrlA9AJxkcRccMqm4LTbX4,106,0.0058104478430082,Amsterdam Coffeeshop The Spirit | Best Edibles and Spacecake | Poolroom | Pinballs | Cup winner,857,,Cannabiswinkel,"[""Cannabiswinkel""]",coffeeshops in haarlemmerbuurt,52.3781923,4.8829391,Cannabisshop
1643,ChIJYwpIxg0JxkcR3bS3wjR5LhQ,105,0.0057556322973195,Jacks&waffles,393,$$$$$$$,Restaurant,"[""Restaurant""]",bars in osdorpplein,52.3620566,4.7980477,Dining & Cafes
1644,ChIJL6rmMZALxkcRjosOWlBTF9E,105,0.0057556322973195,Domino's Pizza Amsterdam Zuidoost,719,$$$$$$$,Pizzeria,"[""Pizzeria"",""Restaurant""]",restaurants in bijlmer arena,52.3132486,4.950606,Dining & Cafes
1645,ChIJbSI3dQAJxkcR3TYN5be5DeA,105,0.0057556322973195,SWED a Snoop Dogg Store,185,$$$$$$$,Koffiebar,"[""Koffiebar""]",coffeeshops in de jordaan,52.3727133,4.8761101,Dining & Cafes
1646,ChIJXUl4ro7hxUcR_nlMqxoR7MY,105,0.0057556322973195,B. Amsterdam,797,,Evenementenlocatie,"[""Evenementenlocatie"",""Kantoorvastgoedbedrijf"",""Gedeelde werkplek"",""Restaurant""]",event venues in haarlemmerbuurt,52.3431446,4.8293864,Event venue
1647,ChIJx5e1ANwJxkcR52usnN4Z2KA,105,0.0057556322973195,CoffeeShop Funky Munkey,648,$$$$$$$,Koffiebar,"[""Koffiebar""]",coffeeshops in buikslotermeerplein,52.3727024,4.8761637,Dining & Cafes
1648,ChIJR-WSRpQJxkcREz4wbH2rmtQ,105,0.0057556322973195,Cafe Krom,566,$$$$$$,Koffiehuis,"[""Koffiehuis""]",cafes in zuidas,52.3629463,4.8985451,Dining & Cafes
1649,ChIJOcQvfLgJxkcRCIxv6CJZc-E,105,0.0057556322973195,Babylon Coffeeshop,662,,Cannabiswinkel,"[""Cannabiswinkel""]",coffeeshops in buikslotermeerplein,52.3747426,4.896609,Cannabisshop
1650,ChIJa9q6yLkJxkcR3cdEXkDX2Ak,105,0.0057556322973195,Cultureel Eetcafe 'Skek,892,$$$$$$$,Restaurant,"[""Restaurant"",""Kunstcafe"",""Bar"",""Eetcafe"",""Locatie voor live muziek"",""Cafe"",""Vegetarisch restaurant""]",bars in wallengebied,52.376065,4.900176,Dining & Cafes
1651,ChIJ8aghyBcLxkcR219hrGov_ms,105,0.0057556322973195,PizzaLab,343,$$$$$$$,Pizzeria,"[""Pizzeria""]",restaurants in zuidas,52.3362536,4.8696436,Dining & Cafes
1652,ChIJuRsfW5UJxkcROl9SVSjuYnI,104,0.0057008167516307,Bruincafe 't Centrum,631,$$$$$$$,Koffiehuis,"[""Koffiehuis""]",bars in rembrandtplein,52.3661111,4.8955556,Dining & Cafes
1653,ChIJtwphOcUJxkcRZ2rYrkrRemo,104,0.0057008167516307,Cafe De Prins,707,$$$$$$$,Koffiehuis,"[""Koffiehuis""]",cafes in haarlemmerbuurt,52.3761583,4.8839833,Dining & Cafes
1654,ChIJAYPbyRjjxUcRLe-Y-KNBOLo,104,0.0057008167516307,Masie Restaurant,245,$$$$$$$,Restaurant,"[""Restaurant""]",bars in osdorpplein,52.3565365,4.7928277,Dining & Cafes
1656,ChIJ94MQZ20JxkcRBAuR3D507OM,104,0.0057008167516307,Lotus Thai food Amsterdam,200,$$$$$$$,Thais restaurant,"[""Thais restaurant""]",restaurants in de wallen,52.3725154,4.8982302,Dining & Cafes
1658,ChIJqRxMfpUJxkcR3razU_xuLY0,104,0.0057008167516307,Club John Doe,403,$$$$$$$,Nachtclub,"[""Nachtclub""]",night clubs in amsterdam,52.366464,4.897587,Entertainment & Nightlife
1659,ChIJo8-ANMIJxkcRi1HeWcbBcmI,104,0.0057008167516307,Ambassade Hotel - Amsterdam,759,,Hotel,"[""Hotel"",""Bar"",""Restaurant"",""Wijnbar""]",hotels in negen straatjes,52.3693867,4.8871701,Hotel
1660,ChIJWeMA-EsJxkcRQbZAV3oEy98,104,0.0057008167516307,Bar Rouge,653,,Restaurant,"[""Restaurant"",""Bar""]",bars in 9 straatjes,52.3674996,4.8887411,Dining & Cafes
1661,ChIJx3h6R40JxkcRghNGIYt1QVQ,104,0.0057008167516307,De Duvel,722,$$$$$$$,Restaurant,"[""Restaurant""]",restaurants in de pijp,52.3548325,4.8936382,Dining & Cafes
1662,ChIJgYj0iowJxkcReaFgKrDGlBs,104,0.0057008167516307,Cafe Buhrs,320,$$$$$$$,Bar,"[""Bar"",""Cafe""]",bars in de pijp,52.3518536,4.8951154,Dining & Cafes
1663,ChIJxaB3v8AJxkcRXDDCNbPf5cQ,104,0.0057008167516307,Hotel V,737,,Hotel,"[""Hotel"",""Restaurant""]",hotels in negen straatjes,52.3708421,4.8936629,Hotel
1664,ChIJx-AOQb0JxkcRNjf-Ss-4UFc,104,0.0057008167516307,De Overkant,374,,Cannabiswinkel,"[""Cannabiswinkel"",""Koffiebar""]",coffeeshops in buikslotermeerplein,52.3673263,4.906465799999999,Cannabisshop
1665,ChIJn29h_XsJxkcRUXI2Tz0qkFM,104,0.0057008167516307,Sea Salt and Chocolate,237,$$$$$$,Taartenwinkel,"[""Taartenwinkel"",""Bakkerij"",""Dessertrestaurant""]",stores in de haarlemmerbuurt,52.3831757,4.8865133,Shopping
1666,ChIJZdwKTlQLxkcR-m4k4pxkq7k,104,0.0057008167516307,Ferilli's Specialita UpTown,177,,Italiaans restaurant,"[""Italiaans restaurant"",""Brunchrestaurant"",""Cocktailbar"",""Koffiebar"",""Lunchrestaurant""]",bars in zuid,52.3368645,4.8777662,Dining & Cafes
1667,ChIJpU6oOJALxkcRcmAdOUifB74,103,0.005646001205942,eazie Amsterdam Bijlmerplein,651,$$$$$$$,Health Food-restaurant,"[""Health Food-restaurant"",""Aziatisch restaurant"",""Afhaalrestaurant"",""Wokrestaurant""]",bars in bijlmer arena,52.3127645,4.949675399999999,Dining & Cafes
1670,ChIJoRCtVI0JxkcRCnY1h4nTLGQ,103,0.005646001205942,Anne&Max Amsterdam Zeeburg,579,$$$$$$$,Ontbijtrestaurant,"[""Ontbijtrestaurant"",""Brunchrestaurant"",""Koffiebar""]",cafes in indische buurt,52.3745815,4.9351804,Dining & Cafes
1671,ChIJZ3x-y5EJxkcRllzNMz3GDrk,103,0.005646001205942,Graham's Kitchen,550,$$$$$$,Haute-cuisinerestaurant,"[""Haute-cuisinerestaurant"",""Nederlands restaurant"",""Familierestaurant"",""Fusion-restaurant"",""Glutenvrij restaurant"",""Modern-Europees restaurant"",""Restaurant"",""Wijnbar""]",restaurants in de pijp,52.356666,4.9025925,Dining & Cafes
1672,ChIJL96lKcMJxkcRpj2a2a-qdJ4,103,0.005646001205942,"Cafe ""De Eland""",524,$$$$$$,Koffiehuis,"[""Koffiehuis""]",cafes in negen straatjes,52.3699937,4.8823104,Dining & Cafes
1673,ChIJn5Q9x8QJxkcRnmr_Iolm41w,103,0.005646001205942,Koh-I-Noor restaurant,1039,$$$$$$$,Indiaas restaurant,"[""Indiaas restaurant""]",restaurants in sloterdijk,52.3738553,4.8836691,Dining & Cafes
1674,ChIJq5yqYeEJxkcR6RDOFO1GBcM,103,0.005646001205942,"Luza's breakfast, lunch & coffee",698,$$$$$$$,Restaurant,"[""Restaurant"",""Ontbijtrestaurant"",""Koffiebar"",""Lunchrestaurant""]",bars in de dapperbuurt,52.363986,4.927020199999999,Dining & Cafes
1675,ChIJa5KQpJoJxkcRx1Ekx8Ym6lo,103,0.005646001205942,Villa Orange Bar & Restaurant,249,$$$$$$$,Nederlands restaurant,"[""Nederlands restaurant"",""Bar"",""Cocktailbar"",""Europees restaurant"",""Restaurant""]",bars in museumkwartier,52.3631678,4.8842179,Dining & Cafes
1677,ChIJiZ0Gt8MJxkcRD1Ib-s28BY8,103,0.005646001205942,Kaldi Amsterdam Herengracht,359,$$$$$$,Koffiewinkel,"[""Koffiewinkel"",""Koffiebar"",""Theehuis"",""Theewinkel""]",stores in negen straatjes,52.3702334,4.886512499999999,Shopping
